Unnamed: 0,User_Id,Movie_Name,Rating,Genre
267,3,Demolition Man (1993),3.5,Action
268,3,Jurassic Park (1993),2.0,Action
269,3,Schindler's List (1993),4.0,Drama
270,3,Blade Runner (1982),5.0,Action
271,3,Terminator 2: Judgment Day (1991),4.0,Action
272,3,"Silence of the Lambs, The (1991)",4.0,Crime
273,3,Ghost in the Shell (Kôkaku kidôtai) (1995),5.0,Animation
274,3,Wallace & Gromit: A Close Shave (1995),5.0,Animation
275,3,Trainspotting (1996),5.0,Comedy
276,3,Independence Day (a.k.a. ID4) (1996),3.5,Action
277,3,"Godfather, The (1972)",5.0,Crime
278,3,Casablanca (1942),4.5,Drama
279,3,"Maltese Falcon, The (1941)",4.0,Film-Noir
280,3,2001: A Space Odyssey (1968),5.0,Adventure
281,3,Reservoir Dogs (1992),4.0,Crime
282,3,"Abyss, The (1989)",3.5,Action
283,3,Wallace & Gromit: The Wrong Trousers (1993),5.0,Animation
284,3,Star Wars: Episode V - The Empire Strikes Back (1980),4.0,Action
285,3,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.0,Action
286,3,Aliens (1986),4.0,Action
287,3,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",4.0,Action
288,3,"Clockwork Orange, A (1971)",4.0,Crime
289,3,Apocalypse Now (1979),4.0,Action
290,3,Star Wars: Episode VI - Return of the Jedi (1983),4.0,Action
291,3,Goodfellas (1990),5.0,Crime
292,3,Alien (1979),4.0,Horror
293,3,Ran (1985),5.0,Drama
294,3,"Godfather: Part II, The (1974)",5.0,Crime
295,3,Full Metal Jacket (1987),4.0,Drama
296,3,"Terminator, The (1984)",4.0,Action
297,3,Chinatown (1974),5.0,Crime
298,3,Back to the Future (1985),3.5,Adventure
299,3,Akira (1988),4.5,Action
300,3,Alien³ (a.k.a. Alien 3) (1992),3.5,Action
301,3,Star Trek: First Contact (1996),4.0,Action
302,3,"Fifth Element, The (1997)",4.5,Action
303,3,Contact (1997),4.0,Drama
304,3,Gattaca (1997),5.0,Drama
305,3,Starship Troopers (1997),3.5,Action
306,3,"Truman Show, The (1998)",4.0,Comedy
307,3,"Big Lebowski, The (1998)",4.5,Comedy
308,3,Dark City (1998),4.5,Adventure
309,3,Godzilla (1998),2.0,Action
310,3,"X-Files: Fight the Future, The (1998)",4.0,Action
311,3,"Last Emperor, The (1987)",4.0,Drama
312,3,Seven Samurai (Shichinin no samurai) (1954),5.0,Action
313,3,Dune (1984),4.0,Adventure
314,3,Tron (1982),3.0,Action
315,3,American History X (1998),5.0,Crime
316,3,"Lock, Stock & Two Smoking Barrels (1998)",4.5,Comedy
317,3,"Matrix, The (1999)",4.0,Action
318,3,Star Wars: Episode I - The Phantom Menace (1999),4.0,Action
319,3,Superman II (1980),3.0,Action
320,3,American Beauty (1999),5.0,Drama
321,3,Man Facing Southeast (1986),4.0,Drama
322,3,Fight Club (1999),5.0,Action
323,3,Kagemusha (1980),4.0,Drama
324,3,Bicentennial Man (1999),4.5,Drama
325,3,"Beach, The (2000)",3.0,Adventure
326,3,Pitch Black (2000),4.5,Horror
327,3,"Whole Nine Yards, The (2000)",4.0,Comedy
328,3,Ghost Dog: The Way of the Samurai (1999),3.5,Crime
329,3,Erin Brockovich (2000),3.5,Drama
330,3,Romeo Must Die (2000),3.0,Action
331,3,Close Encounters of the Third Kind (1977),4.0,Adventure
332,3,"Skulls, The (2000)",3.0,Thriller
333,3,Predator (1987),4.0,Action
334,3,28 Days (2000),3.0,Drama
335,3,American Psycho (2000),4.0,Crime
336,3,Gladiator (2000),4.5,Action
337,3,Big Momma's House (2000),2.0,Comedy
338,3,Mad Max (1979),4.5,Action
339,3,"Conversation, The (1974)",4.0,Drama
340,3,Shaft (2000),4.0,Action
341,3,Titan A.E. (2000),3.5,Action
342,3,Chicken Run (2000),4.0,Animation
343,3,"Patriot, The (2000)",3.0,Action
344,3,"Perfect Storm, The (2000)",3.0,Drama
345,3,Scary Movie (2000),3.0,Comedy
346,3,X-Men (2000),4.0,Action
347,3,What Lies Beneath (2000),3.0,Drama
348,3,Coyote Ugly (2000),2.0,Comedy
349,3,Space Cowboys (2000),2.5,Action
350,3,"Cell, The (2000)",3.0,Drama
351,3,"Art of War, The (2000)",3.5,Action
352,3,Meet the Parents (2000),3.0,Comedy
353,3,Bedazzled (2000),3.0,Comedy
354,3,Pay It Forward (2000),4.0,Drama
355,3,Charlie's Angels (2000),2.5,Action
356,3,Little Nicky (2000),2.5,Comedy
357,3,Men of Honor (2000),4.0,Drama
358,3,"6th Day, The (2000)",3.5,Action
359,3,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),3.0,Children
360,3,102 Dalmatians (2000),2.0,Children
361,3,Quills (2000),4.5,Drama
362,3,Unbreakable (2000),4.0,Drama
363,3,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.0,Action
364,3,Vertical Limit (2000),3.0,Action
365,3,Snatch (2000),4.0,Comedy
366,3,What Women Want (2000),3.0,Comedy
367,3,Finding Forrester (2000),4.0,Drama
368,3,Cast Away (2000),4.0,Drama
369,3,"Family Man, The (2000)",4.0,Comedy
370,3,Miss Congeniality (2000),2.5,Comedy
371,3,"O Brother, Where Art Thou? (2000)",4.5,Adventure
372,3,Traffic (2000),4.0,Crime
373,3,"Wedding Planner, The (2001)",3.0,Comedy
374,3,Hannibal (2001),3.5,Horror
375,3,15 Minutes (2001),3.5,Thriller
376,3,Memento (2000),4.0,Mystery
377,3,Spy Kids (2001),3.5,Action
378,3,"Tailor of Panama, The (2001)",3.5,Drama
379,3,Bridget Jones's Diary (2001),3.0,Comedy
380,3,Scarface (1983),4.5,Action
381,3,Shrek (2001),4.0,Adventure
382,3,Moulin Rouge (2001),3.0,Drama
383,3,"Animal, The (2001)",2.0,Comedy
384,3,Evolution (2001),3.0,Comedy
385,3,Swordfish (2001),4.0,Action
386,3,Atlantis: The Lost Empire (2001),3.5,Adventure
387,3,Lara Croft: Tomb Raider (2001),3.0,Action
388,3,Dr. Dolittle 2 (2001),2.0,Comedy
389,3,"Fast and the Furious, The (2001)",4.0,Action
390,3,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",4.0,Crime
391,3,Scary Movie 2 (2001),3.0,Comedy
392,3,Legally Blonde (2001),2.5,Comedy
393,3,"Score, The (2001)",4.0,Action
394,3,Bill & Ted's Excellent Adventure (1989),3.0,Adventure
395,3,Planet of the Apes (2001),4.0,Action
396,3,Rush Hour 2 (2001),3.0,Action
397,3,American Pie 2 (2001),2.5,Comedy
398,3,Training Day (2001),4.0,Crime
399,3,Zoolander (2001),3.5,Comedy
400,3,Bandits (2001),4.0,Comedy
401,3,"Last Castle, The (2001)",4.0,Action
402,3,K-PAX (2001),3.5,Drama
403,3,"Monsters, Inc. (2001)",4.0,Adventure
404,3,"One, The (2001)",3.0,Action
405,3,Spy Game (2001),4.0,Action
406,3,Behind Enemy Lines (2001),3.5,Action
407,3,Ocean's Eleven (2001),4.0,Crime
408,3,Vanilla Sky (2001),3.5,Mystery
409,3,"Royal Tenenbaums, The (2001)",4.0,Comedy
410,3,Kate & Leopold (2001),3.5,Comedy
411,3,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0,Adventure
412,3,"Beautiful Mind, A (2001)",4.0,Drama
413,3,"Party, The (1968)",4.0,Comedy
414,3,Gosford Park (2001),4.0,Comedy
415,3,I Am Sam (2001),4.0,Drama
416,3,John Q (2002),3.5,Crime
417,3,Ice Age (2002),4.0,Adventure
418,3,Resident Evil (2002),3.5,Action
419,3,And Your Mother Too (Y tu mamá también) (2001),4.0,Drama
420,3,Blade II (2002),3.0,Action
421,3,Panic Room (2002),3.5,Thriller
422,3,Rashomon (Rashômon) (1950),5.0,Crime
423,3,Changing Lanes (2002),3.5,Drama
424,3,The Scorpion King (2002),2.5,Action
425,3,Spider-Man (2002),4.0,Action
426,3,Unfaithful (2002),3.5,Drama
427,3,About a Boy (2002),3.0,Comedy
428,3,Star Wars: Episode II - Attack of the Clones (2002),3.5,Action
429,3,Insomnia (2002),3.5,Action
430,3,"Sum of All Fears, The (2002)",4.0,Drama
431,3,"Bourne Identity, The (2002)",5.0,Action
432,3,Minority Report (2002),3.5,Action
433,3,Mr. Deeds (2002),2.5,Comedy
434,3,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),3.5,Action
435,3,K-19: The Widowmaker (2002),3.5,Action
436,3,Signs (2002),3.0,Horror
437,3,xXx (2002),3.5,Action
438,3,One Hour Photo (2002),3.5,Drama
439,3,"Transporter, The (2002)",4.0,Action
440,3,Red Dragon (2002),3.0,Crime
441,3,Bowling for Columbine (2002),3.5,Documentary
442,3,"Ring, The (2002)",3.0,Horror
443,3,"Professional, The (Le professionnel) (1981)",4.0,Action
444,3,Jackass: The Movie (2002),2.0,Action
445,3,8 Mile (2002),3.5,Drama
446,3,Harry Potter and the Chamber of Secrets (2002),3.5,Adventure
447,3,Scanners (1981),3.0,Horror
448,3,Die Another Day (2002),4.0,Action
449,3,Analyze That (2002),3.0,Comedy
450,3,Equilibrium (2002),4.0,Action
451,3,Star Trek: Nemesis (2002),3.5,Action
452,3,About Schmidt (2002),4.0,Comedy
453,3,"Lord of the Rings: The Two Towers, The (2002)",4.0,Adventure
454,3,25th Hour (2002),4.5,Crime
455,3,Gangs of New York (2002),4.0,Crime
456,3,Narc (2002),4.0,Crime
457,3,Catch Me If You Can (2002),4.0,Crime
458,3,Chicago (2002),4.0,Comedy
459,3,City of God (Cidade de Deus) (2002),4.0,Action
460,3,"Recruit, The (2003)",3.5,Action
461,3,How to Lose a Guy in 10 Days (2003),3.0,Comedy
462,3,Shanghai Knights (2003),3.0,Action
463,3,Tears of the Sun (2003),3.0,Action
464,3,Phone Booth (2002),2.5,Drama
465,3,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),4.5,Action
466,3,Anger Management (2003),3.0,Comedy
467,3,Identity (2003),4.0,Crime
468,3,X2: X-Men United (2003),4.0,Action
469,3,"Matrix Reloaded, The (2003)",4.0,Action
470,3,Bruce Almighty (2003),3.0,Comedy
471,3,Finding Nemo (2003),4.0,Adventure
472,3,"Italian Job, The (2003)",3.0,Action
473,3,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",4.0,Action
474,3,Barton Fink (1991),4.0,Drama
475,3,Dumb and Dumberer: When Harry Met Lloyd (2003),2.0,Comedy
476,3,28 Days Later (2002),3.0,Action
477,3,Hulk (2003),3.5,Action
478,3,"Legally Blonde 2: Red, White & Blonde (2003)",2.0,Comedy
479,3,Terminator 3: Rise of the Machines (2003),3.5,Action
480,3,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0,Action
481,3,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",3.5,Action
482,3,Bad Boys II (2003),3.0,Action
483,3,Johnny English (2003),3.0,Action
484,3,Lara Croft Tomb Raider: The Cradle of Life (2003),3.5,Action
485,3,American Wedding (American Pie 3) (2003),3.5,Comedy
486,3,S.W.A.T. (2003),3.0,Action
487,3,Matchstick Men (2003),4.0,Comedy
488,3,Lost in Translation (2003),4.0,Comedy
489,3,Underworld (2003),4.0,Action
490,3,School of Rock (2003),3.0,Comedy
491,3,Mystic River (2003),4.5,Crime
492,3,Intolerable Cruelty (2003),3.5,Comedy
493,3,Kill Bill: Vol. 1 (2003),4.5,Action
494,3,Runaway Jury (2003),4.0,Drama
495,3,"Matrix Revolutions, The (2003)",4.0,Action
496,3,Gothika (2003),3.5,Horror
497,3,Hero (Ying xiong) (2002),4.0,Action
498,3,"Last Samurai, The (2003)",2.5,Action
499,3,Big Fish (2003),4.5,Drama
500,3,Something's Gotta Give (2003),4.0,Comedy
501,3,"Lord of the Rings: The Return of the King, The (2003)",4.0,Action
502,3,Mona Lisa Smile (2003),4.0,Drama
503,3,Paycheck (2003),3.5,Action
504,3,50 First Dates (2004),3.0,Comedy
505,3,Starsky & Hutch (2004),2.0,Action
506,3,"Girl Next Door, The (2004)",3.0,Comedy
507,3,Secret Window (2004),4.0,Mystery
508,3,Eternal Sunshine of the Spotless Mind (2004),4.5,Drama
509,3,Hellboy (2004),4.0,Action
510,3,Kill Bill: Vol. 2 (2004),4.0,Action
511,3,"Punisher, The (2004)",3.5,Action
512,3,Man on Fire (2004),3.5,Action
513,3,Van Helsing (2004),3.5,Action
514,3,Troy (2004),4.0,Action
515,3,Shrek 2 (2004),3.5,Adventure
516,3,"Day After Tomorrow, The (2004)",2.5,Action
517,3,Harry Potter and the Prisoner of Azkaban (2004),4.0,Adventure
518,3,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",4.0,Action
519,3,"Chronicles of Riddick, The (2004)",4.5,Action
520,3,Dodgeball: A True Underdog Story (2004),3.0,Comedy
521,3,"Terminal, The (2004)",3.5,Comedy
522,3,Anchorman: The Legend of Ron Burgundy (2004),4.0,Comedy
523,3,"I, Robot (2004)",4.0,Action
524,3,"Bourne Supremacy, The (2004)",4.0,Action
525,3,Catwoman (2004),3.0,Action
526,3,"Manchurian Candidate, The (2004)",3.5,Thriller
527,3,"Village, The (2004)",4.0,Drama
528,3,Collateral (2004),3.5,Action
